epoch,train_reconst_mse,test_reconst_mse
1,4.06017975434661,3.1093093156814575
2,3.1708897776901726,1.5276830097039542
3,2.491483637690544,1.6866601953903835
4,1.9948716484010218,1.5162461896737416
5,2.1703238621354104,1.392235760887464
6,1.889949653670192,1.3041318034132323
7,1.9053900659084322,1.689382086197535
8,2.163304637372494,1.755627766251564
9,1.9540472865104677,1.3366672918200493
10,1.7898431394249201,0.986392098168532
11,1.5823564875870946,1.0157933284838994
12,1.5497696012258533,0.9980539878209431
13,1.5920311249792576,1.0322788680593173
14,1.599452205002308,0.981119746963183
15,1.6435048285871745,0.9671274796128273
16,1.5398259371519087,1.2738357534011207
17,1.4898058902472258,0.8694396565357844
18,1.320988441631198,0.8992068693041801
19,1.3488037765026093,1.1103161002198854
20,1.358070283010602,0.9292879601319631
21,1.3252913888543842,0.8151310533285141
22,1.329698659852147,0.8438444385925928
23,1.3135092590004205,0.7571365311741829
24,1.35193013176322,0.7896294196446736
25,1.281161642074585,0.7475354745984077
26,1.2334641158580781,0.8054752349853516
27,1.2378419160842895,0.7798076495528221
28,1.249412351101637,0.7143779446681341
29,1.191179095953703,0.6978141752382119
30,1.2649287953972816,0.7214224884907405
31,1.1883433409035207,0.7700374002257984
32,1.1613222986459732,0.7255835197865963
33,1.1563837725669146,0.7365278080105782
34,1.1739038527011871,0.6609045937657356
35,1.1796448804438115,0.888685829937458
36,1.1145357806235552,0.7172569322089354
37,1.1564308192580937,0.6630961634218693
38,1.0726104784756898,0.6511935616532961
39,1.1332682941108942,1.1991739049553871
40,1.2256561890244484,0.8539246370395024
41,1.2309063512831928,0.735736717780431
42,1.1185170263051987,0.6711758226156235
43,1.062699779123068,0.6399890432755152
44,1.0665243409574032,0.6955905444920063
45,1.063362231478095,0.6405375488102435
46,1.0660276357084513,0.6251170684893926
47,1.0812752451747656,0.6433301431437334
48,1.041671207919717,0.682292011876901
49,1.0397926773875952,0.6747870333492756
50,1.0345433983951806,0.644567210227251
51,1.0070669129490852,0.6185409612953662
52,0.9850974529981613,0.6562559120357037
53,1.0251479292288423,0.6336509051422278
54,1.008876108005643,0.6933141636351744
55,1.046597919613123,0.6617004362245401
56,0.9856067338958384,0.6027237636347611
57,1.0019954763352872,0.5851444453001022
58,0.996287301555276,0.6222641045848528
59,0.9669736530631781,0.5960549501081308
60,0.9653434503823519,0.5688408054411411
61,0.9751671640202404,0.5678360934058825
62,0.9307677147909998,0.5636765932043393
63,0.9401184532791377,0.5536467917263508
64,0.9043153453618289,0.583118903140227
65,0.9543072009459137,0.5836992723246415
66,0.9572126176208258,0.5739066526293755
67,0.9854022301733494,0.714019497235616
68,0.9786042718216779,0.5870410092175007
69,0.9669872161000969,0.6229714639484882
70,0.9783377440646291,0.559133899708589
71,0.89818654358387,0.5518304047485192
72,0.9524937864392995,0.5857146767278512
73,0.9491595631465317,0.8106704180439313
74,0.9936593333259227,0.593076653778553
75,1.0490709837526084,0.6435117647051811
76,0.9701024524867534,0.6728962510824203
77,1.0098290629684925,0.6408100153009096
78,0.9533409219235183,0.5832724918921789
79,0.9523333016783,0.5546232312917709
80,0.9263126494362951,0.5545820631086826
81,0.9408504782244564,0.5403764558335145
82,1.0002240212634206,0.811985286573569
83,0.976956425793469,0.6080477287371954
84,0.9070792162790895,0.5542969877521197
85,0.9093473533168436,0.5783663503825665
86,0.9308388279750944,0.541568341354529
87,0.9090169349685312,0.5673117687304815
88,0.916001807525754,0.5447916413346926
89,0.9210937790572644,0.542414137472709
90,0.9361980762332676,0.7941906452178955
91,0.9432664569467307,0.575990264614423
92,0.9095660455524922,0.626762967556715
93,0.9230763994157315,0.5693570921818415
94,0.9236064068973066,0.5376108636458714
95,0.9101833580061794,0.5753431531290213
96,0.8861474061384796,0.5876362038155397
97,0.852370797097683,0.5237938202917576
98,0.8946909895166755,0.5170615253349145
99,0.9259146511554719,0.6502074400583904
100,1.0019707273691894,0.6130845223863919
101,0.9526144584640861,0.5823105238378048
102,0.9527191758155823,0.5418081159392992
103,0.8963210867717863,0.5966799221932888
104,0.8989713452756405,0.5609830009440581
105,0.862865024060011,0.5573521194358666
106,0.932754235714674,0.5551006061335404
107,0.8963381078094245,0.536843303591013
108,0.914665917493403,0.6036883667111397
109,0.9156392160803078,0.5256181930502255
110,0.8891317350789906,0.6048109419643879
111,0.8784504417330028,0.5467676346500715
112,0.8782203782349824,0.5098929678400357
113,0.8527191760018469,0.5754714459180832
114,0.9030388290062548,0.540162730962038
115,0.9188255283981563,0.5239509753882885
116,0.917844220250845,0.5239973117907841
117,0.9052781991660594,0.5624338102837403
118,0.853861564397812,0.53096117451787
119,0.8438278220593931,0.5133579621712366
120,0.8291176797822118,0.5187858988841374
121,0.8219841746613383,0.49852453420559567
122,0.8238834269344808,0.5427360075215498
123,0.87164062038064,0.5792004726827145
124,0.8115449192002416,0.5065707961718241
125,0.8482107505202294,0.5075302148858706
126,0.8256419779732824,0.5815312539537748
127,0.8505318490788343,0.5172928906977177
128,0.8952322985976935,0.5408002610007921
129,0.8848456781357528,0.5101869329810143
130,0.8895972535014153,0.5609465229014555
131,0.8541188651695848,0.4972826652228832
132,0.8163252102211118,0.501596054683129
133,0.7927295912057162,0.5143096720178921
134,0.8198445372283459,0.5119507710138956
135,0.8230293298140169,0.5193380365769068
136,0.8245003994554282,0.4958193513254325
137,0.8125075407326222,0.5112786119182904
138,0.8126944985240698,0.4911869764328003
139,0.7955654418095945,0.47898180534442264
140,0.8253994788974525,0.49861759444077813
141,0.8167694792151452,0.4929083399474621
142,0.7998947490006686,0.4906393922865391
143,0.8628615887835623,0.5355868004262447
144,0.8901112534105778,0.5897009782493114
145,0.9100460460409523,0.514549600581328
146,0.8786597872152925,0.5331342456241448
147,0.851363486237824,0.5378869709869225
148,0.8507989985868336,0.5029141679406166
149,0.819928805716336,0.5047874885300795
150,0.8514551967382431,0.5335774011909962
151,0.8375302080065012,0.5629719917972882
152,0.8695233210921288,0.5619229500492414
153,0.8498641403391958,0.5038185454905033
154,0.8171584704890847,0.4796808908383052
155,0.7975051864981653,0.5023877980808417
156,0.7978157283738256,0.49658068642020226
157,0.8310749981552363,0.5933083506921927
158,0.8991573479026558,0.5040789457658926
159,0.8407524764537812,0.506424080580473
160,0.8872945994138719,0.5079957110186417
161,0.849563616141677,0.7813631743192673
162,0.8737029578536749,0.5700498881439368
163,0.8831602666527034,0.5220913353065649
164,0.8932633904740215,0.5197044499218464
165,0.8531779201701284,0.4960966147482395
166,0.8466203989461065,0.49301289270321524
167,0.8023435151204468,0.48199819028377533
168,0.8054612731561065,0.4701790648202101
169,0.7924562491476537,0.46716353545586264
170,0.7639933524653317,0.47130215416351956
171,0.7635953404009342,0.45869499196608865
172,0.791396096907556,0.4638303865989049
173,0.7634498063474894,0.46517397090792656
174,0.809603718854487,0.4857302258412043
175,0.7954451059922576,0.48867447301745415
176,0.7915452754125001,0.531417228281498
177,0.8155067924410105,0.4861989878118038
178,0.8260107275098563,0.5121972585717837
179,0.8192714571952822,0.47773683319489163
180,0.7753915695473552,0.4678398184478283
181,0.764155086874962,0.45837412402033806
182,0.7513900639489293,0.47708392267425853
183,0.7788648035377265,0.4708405484755834
184,0.7994192458689213,0.5656440630555153
185,0.8093032721430063,0.582136416186889
186,0.8290478881448508,0.5210068834324677
187,0.8512154679745436,0.5791635190447172
188,0.8349447308108211,0.4816848449409008
189,0.8029691681265831,0.4741747242709001
190,0.8000686677172779,0.4771764886875947
191,0.8017534295096993,0.47126667077342665
192,0.8903975894674657,0.5020413448413212
193,0.8616996673867107,0.6957499807079633
194,0.8437367027625442,0.48455955584843957
195,0.7856957051903009,0.47384424383441603
196,0.7319403160363436,0.45638446261485416
197,0.75618626922369,0.45214963952700293
198,0.7635635608807206,0.4489274037381013
199,0.7804130474105478,0.46489076440533006
200,0.8074863795191051,0.4597666089733442
201,0.7729275548830629,0.4615970527132352
202,0.7704099049791693,0.4620371212561925
203,0.8227852562442421,0.49760517850518227
204,0.7809685012325644,0.4914265933136145
205,0.7804632285609842,0.4909496655066808
206,0.8174154501408339,0.4703412527839343
207,0.8427736494690181,0.49874654163916904
208,0.8159804487600923,0.47760078559319175
209,0.7630353156477213,0.4843892455101013
210,0.7906624553725125,0.4581135312716166
211,0.7493550883606077,0.4521678512295087
212,0.7892220230773093,0.5052645417551199
213,0.7669902659952642,0.48332224041223526
214,0.7556092172861101,0.453914583971103
215,0.7986734839156271,0.44897339741388953
216,0.7375162463635206,0.45455715184410417
217,0.7939446259289982,0.5906919377545515
218,0.8264615923166275,0.4580935301880042
219,0.870412557758391,0.48233259469270706
220,0.7542091848328709,0.4586147690812747
221,0.7441602820530534,0.4520675539970398
222,0.7860059052705765,0.4796963967382908
223,0.7684942847117782,0.483083372314771
224,0.7922293432056904,0.44807178527116776
225,0.7238572277128698,0.48832082375884056
226,0.7709440417587758,0.449755256374677
227,0.7442026820033789,0.44288843373457587
228,0.7341207807883621,0.45168890058994293
229,0.7516477147117258,0.4653036445379257
230,0.7538501596078278,0.4799054190516472
231,0.7775624277070164,0.4411279993752638
232,0.76795786395669,0.5155334211885929
233,0.7511128066107631,0.462911253174146
234,0.7694000659510494,0.4875513290365537
235,0.7771621787920594,0.45316003883878386
236,0.8311995077878237,0.47326364616552985
237,0.7520146695896983,0.45848167439301807
238,0.7642921980470418,0.46291050066550576
239,0.7553966766223312,0.44568148876229924
240,0.811859011091292,0.4976443524161974
241,0.8001967249438167,0.4711131925384203
242,0.7955306105315686,0.45856016874313354
243,0.7735881298780443,0.46832337354620296
244,0.8021420834586025,0.47114620357751846
245,0.7935472711920738,0.4829998289545377
246,0.7756010537967086,0.4756483261783918
247,0.7463806960731745,0.48045748596390087
248,0.7627656277269125,0.49575475975871086
249,0.7639671392738818,0.4701743759214878
250,0.7877078721299768,0.43667782967289287
251,0.7849393157288432,0.4545840732753277
252,0.7883265545591712,0.4387429505586624
253,0.7519952047616245,0.4621478791038195
254,0.7796728417277337,0.4645938736697038
255,0.7608399476855993,0.5156713972489039
256,0.7846119638532401,0.6635482795536518
257,0.838502193056047,0.46474916487932205
258,0.7492352416738868,0.4604034436245759
259,0.7621128730475903,0.4701125634213289
260,0.7574806615710259,0.4550812852879365
261,0.7648364029824735,0.46867672974864644
262,0.775341629050672,0.4463390111923218
263,0.7461849780753256,0.46843180184563005
264,0.7649941252544523,0.4565272306402524
265,0.7624162347987294,0.45328136533498764
266,0.7310219211503863,0.4431157484650612
267,0.7276644024997949,0.4382182086507479
268,0.7127669105306268,0.43263871098558104
269,0.7257342485710979,0.46708007901906967
270,0.7386437442153693,0.43988029658794403
271,0.7704559598118067,0.45755209773778915
272,0.7466747486963868,0.45922954877217614
273,0.7386183958500624,0.441504697004954
274,0.7584309700876475,0.4526450770596663
275,0.7461200049147011,0.43889280656973517
276,0.7697309134528042,0.43224153170982993
277,0.7500546328723431,0.4615398508807023
278,0.7621193625032903,0.4446982778608799
279,0.7594405675306917,0.437726479023695
280,0.7376987969502807,0.4324401753644148
281,0.7343111863359809,0.43666675065954524
282,0.7329013992100954,0.4345342194040616
283,0.716635575518012,0.42875634878873825
284,0.7449545960873367,0.4701928148667017
285,0.7400212969630957,0.44768432155251503
286,0.7915239458903671,0.4377456878622373
287,0.732855177856982,0.4339468913773695
288,0.728446931578219,0.42486054450273514
