epoch,train_reconst_mse,test_reconst_mse
1,8.16736164689064,5.683376590410868
2,5.381355717778206,3.464850028355916
3,3.9352963373064993,3.4990672866503396
4,4.013839331269265,3.3896611730257673
5,3.8405357010662557,3.3318506230910616
6,3.76816908121109,3.15249565243721
7,3.4636630393564705,2.7171871612469354
8,2.9979575842618944,2.2314288119475045
9,2.4832121483981604,1.965399165948232
10,2.078602505475283,1.482265626390775
11,2.22908273935318,1.7715822060902913
12,1.8654674347490072,1.384484271208445
13,1.7117821518331766,1.323038506011168
14,1.7669175874441865,1.2879197026292484
15,1.790943342074752,1.2893119379878042
16,1.7895742438733577,1.288073827823003
17,1.7841836880892517,1.2808516124884288
18,1.7800628859549763,1.2858046541611352
19,1.7345161736011505,1.269403631488482
20,1.6068214382976296,1.267080672085285
21,1.6093057595193385,1.411707061032454
22,1.596372551098466,1.4720029085874557
23,1.6664323624223472,1.397634744644165
24,1.5511540856212378,1.2674377014239628
25,1.5501656785607338,1.3273060073455174
26,1.6399841114878655,1.2940082177519796
27,1.6709427546709779,1.2258681158224742
28,1.6391448106616737,1.2342180957396824
29,1.5731888826936486,1.2030730620026588
30,1.6471051555126905,1.216802510122458
31,1.5453533269464972,1.2033342371384304
32,1.5393899492919445,1.2077028080821037
33,1.555872191488743,1.252510204911232
34,1.5943796169012787,1.1954034343361855
35,1.5818742740899328,1.2873370721936226
36,1.4734540931880478,1.1716859365502994
37,1.482624901086092,1.1636314690113068
38,1.5050999853760008,1.2607357129454613
39,1.4836194958537816,1.2159291158119838
40,1.5150363679975272,1.2033925577998161
41,1.6611342001706364,1.1445389141639073
42,1.5113689012825486,1.1409865394234657
43,1.5719503331929445,1.1629836733142533
44,1.5365176014602189,1.187094616393248
45,1.4708214946091176,1.1741610517104466
46,1.4582760341465475,1.178951345384121
47,1.430917912721634,1.1740159740050633
48,1.421609978750348,1.0933190360665321
49,1.444240129366517,1.0828847934802373
50,1.6180677436292172,1.1714202587803204
51,1.485184831544757,1.1962694103519123
52,1.5090347990393638,1.2081733718514442
53,1.454187136515975,1.2330828929940858
54,1.4321480099111796,1.1625999311606088
55,1.5616393033415081,1.3632805993159611
56,1.4948508851230145,1.310063543419043
57,1.477418192103505,1.0552382965882618
58,1.4121471770107747,1.1568737675746281
59,1.456916891783476,1.2383275926113129
60,1.4137437231838705,1.259808709224065
61,1.4920931946486236,1.0542959719896317
62,1.416360939666629,1.1001500661174455
63,1.4426470302045347,1.0533054023981094
64,1.496423088014126,1.0522828673322995
65,1.4586652293801308,1.280768297612667
66,1.4164122097194196,1.053167385359605
67,1.41106000803411,1.1094042211771011
68,1.4075076438486578,1.1005263378222783
69,1.3895551417022944,0.9882321804761887
70,1.3432033021003007,1.0189276461799939
71,1.325681171938777,0.9770841697851816
72,1.3470249366015197,1.059316247701645
73,1.4937045939266684,0.9969336241483688
74,1.3879909869283438,0.966713232298692
75,1.381977688521147,0.997025748093923
76,1.3635040357708932,0.9652244995037715
77,1.3605464939028027,0.9479576746622721
78,1.3507244251668455,0.9800012906392415
79,1.364688976109028,1.0111718128124871
80,1.3747372932732105,0.9528587460517883
81,1.336788023635745,0.9494730358322462
82,1.3242385372519494,0.9812565967440605
83,1.3475822892040015,0.9562209472060204
84,1.3106744918972255,0.9501345629493395
85,1.3734105210751293,1.0259604503711064
86,1.3231766361743214,1.0522560800115266
87,1.3941050961613657,1.1191806867718697
88,1.3748236402869225,1.0001302162806194
89,1.3713196936994794,0.9143004715442657
90,1.3196237809956075,0.9136727377772331
91,1.241648817807436,0.9305145666003227
92,1.32922930046916,0.9130944708983104
93,1.3743778713047505,0.9819511870543163
94,1.3220997516065838,0.9356735224525135
95,1.3024143524467946,0.9276094064116478
96,1.3142167940735818,0.9217595954736073
97,1.4059514719992878,0.9039925162990887
98,1.298538988083601,0.9378304903705915
99,1.3056624032557012,0.9674321860074997
100,1.3006975021213294,0.931306965649128
101,1.2953545331954956,0.9292270988225937
102,1.2297849763184785,0.8831098551551501
103,1.255100764706731,0.8736401523152987
104,1.2618922341614964,0.8897260104616482
105,1.2904774796217682,1.080301413933436
106,1.3502286668866874,0.9702708770831426
107,1.289525492489338,0.8943900416294734
108,1.259062131866813,0.9400900825858116
109,1.3431039229035378,0.8949705561002096
110,1.2768568761646746,0.8640493378043175
111,1.2791571140289306,0.9734170039494833
112,1.281047018617392,0.8759181971351306
113,1.2969166476279497,0.8496334950129192
114,1.2454797200858594,0.8615983103712399
115,1.2440425243228674,0.8779749870300293
116,1.3005867574363947,0.8908520266413689
117,1.3546118907630442,0.8529435619711876
118,1.2781387951225043,0.8554956043759981
119,1.288427696377039,0.8517050171891848
120,1.2245016995817424,0.8529691646496455
121,1.2162193946540356,0.8307115385929743
122,1.2627742126584052,0.8637456422050793
123,1.2209573119878767,0.8218039274215698
124,1.2441162474453449,0.8084385494391123
125,1.1826695390045643,0.7966892297069231
126,1.2285441659390928,0.8448656623562176
127,1.242137097939849,0.8663478245337803
128,1.2074964445084333,0.8354594310124716
129,1.215486067160964,0.7606901029745737
130,1.1871005214750767,0.7852087517579396
131,1.1687868669629098,0.7296402504046758
132,1.1593105752021076,0.7396814127763112
133,1.1456952802836897,0.7336598088343939
134,1.1571671094745397,0.7289582168062527
135,1.116384745389223,0.7120240504542987
136,1.1006908297538758,0.6910495261351267
137,1.168160104006529,0.7097406225899855
138,1.1707476578652858,0.7105847224593163
139,1.0679940707981586,0.6947477335731189
140,1.108019298315048,0.7289732545614243
141,1.096161077171564,0.6877027824521065
142,1.0501612212508917,0.6736916191875935
143,1.1089263770729305,0.7266401921709378
144,1.1011640414595607,0.6893729915221533
145,1.06740241907537,0.6856006843348343
146,1.0422240875661375,0.6801114218930403
147,1.1533070117235182,0.745861291885376
148,1.223356430977583,0.68660452713569
149,1.1051573932170868,0.6960329736272495
150,1.0824872966855765,0.6894412785768509
151,1.0795029491186143,0.7075255538026491
152,1.1100161720067263,0.6751899768908819
153,1.0822879787534476,0.6879445935289066
154,1.1146699625998735,0.6761001783112686
155,1.1260874144732953,0.682081788778305
156,1.0605421263724566,0.6539927025636036
157,1.0517803240567445,0.6639857093493144
158,1.0843959454447032,0.6562823702891667
159,1.0471601631492378,0.6496944464743137
160,1.0216339007019997,0.6571128802994887
161,1.0599148526787756,0.6441099482278029
162,1.0701880764216183,0.7323554381728172
163,1.087598355486989,0.6537622051934402
164,1.0748623438179494,0.6929307219882805
165,1.0580547034740446,0.6410875742634137
166,1.0407502371817827,0.6465712326268355
167,1.0315387204289437,0.6489177991946539
168,1.0325725857168437,0.6503852258125942
169,1.0536124620586633,0.6501557889084022
170,1.0960656315088273,0.6693658878405889
171,1.0573908802121879,0.6358747333288193
172,1.018740739673376,0.6526281299690406
173,1.0429270938038826,0.6282417190571626
174,1.033468309789896,0.62974310045441
175,1.0050062242895366,0.6378866670032342
176,1.049246634542942,0.630037331332763
177,1.0613729666918517,0.6914414192239444
178,1.007539301365614,0.6341587988038857
179,1.021526260301471,0.6567964417239031
180,1.0529123302549126,0.6476066857576369
181,1.021587239392102,0.666708434621493
182,1.0794667910784486,0.6277497857809066
183,1.0139723977074029,0.6305450238287449
184,1.0553748592734338,0.6195720545947552
185,1.025715397670865,0.6171604457000891
186,1.019038349017501,0.6160095818340778
187,1.0393744211643936,0.6239831758042176
188,1.0391479834914208,0.6171795936922232
189,1.0696467984467746,0.6290529444813728
190,1.0132246818393469,0.6704874287048975
191,1.0207105403766037,0.6447790935635567
192,1.0242229929193853,0.6417148771385351
193,1.0173045922070743,0.6116020232439041
194,0.9909009417518975,0.6047582974036535
195,0.9817932792007922,0.6408492140471934
196,1.0188748041167857,0.6170351356267929
197,1.0331233913078903,0.7209109291434288
198,1.1351371947675943,0.6863620144625504
199,1.0183433547616005,0.6394827651480833
200,1.014076018705964,0.6223066474000613
201,0.9862096572294831,0.6027625525991122
202,1.0669771313667298,0.6748437757293384
203,1.0224607035517692,0.6076034717261791
204,0.9846985153853894,0.6044438729683558
205,0.985743779502809,0.6033239476382732
206,0.9939309582114221,0.620645052442948
207,1.0156688038259745,0.7143801512817542
208,1.0065310956910252,0.6561489986876646
209,0.9601107161492111,0.5984195197621981
210,0.9528155438601972,0.6863337829709053
211,1.0452863004058601,0.608422586073478
212,1.0403109263628723,0.6478148587048054
213,1.0685729647055267,0.6888690516352654
214,1.0373593233525755,0.6098629546662172
215,0.9585266117006542,0.6219428728024164
216,1.0175756037235262,0.6009897850453854
217,0.9673925422132017,0.6022239203254381
218,0.9851234257221224,0.5947502925992012
219,0.9783278979361059,0.6052710848550001
220,0.9558516211807728,0.602941049883763
221,0.9744222739711403,0.5941470737258593
222,0.971000172942877,0.6193912314871947
223,0.9756335441023111,0.6375278967122237
224,0.9898624248802663,0.6194846605261167
225,1.003341604024172,0.5811816068987051
226,0.9651461416855455,0.601511833568414
227,0.982760401442647,0.5968745897213618
228,0.9720502838492394,0.5994331054389477
229,1.0143049959093333,0.6269258099297682
230,1.0150683756917718,0.6105100351075331
231,1.0449693322181703,0.5940245874226093
232,0.9910591112449766,0.6227089849611123
233,0.9352878354489803,0.6235186445216337
234,0.9675098132342101,0.6212694533169268
235,0.9704323194921016,0.573694591720899
236,0.9586896145716308,0.590336744983991
237,0.9457964953035116,0.5864952268699805
238,0.946582136116922,0.5881991436084112
239,1.000901233777404,0.6470351306100686
240,1.0057184025645258,0.5973223795493444
241,0.9992629297077655,0.612877951314052
242,0.9891624327749015,0.6199743871887524
243,1.007947450876236,0.586323774109284
244,0.9863471258431673,0.5898303041855494
245,0.9607364226132631,0.5828826849659283
246,0.9672673419117928,0.593895739565293
247,0.958503898791969,0.6138584837317467
248,0.9742543127387764,0.6131208886702856
249,0.9733691843226553,0.6108116594453653
250,0.9618077499791979,0.5816569415231545
251,0.9562975168228152,0.622999674330155
252,0.976015829667449,0.6276689718166987
253,0.9858269456773996,0.5903437721232573
254,0.9375250734388829,0.5667207551499208
255,0.9497416917234659,0.5822881807883581
256,0.9427253309637309,0.5942831014593442
257,0.9584604615345598,0.6077215112745762
258,0.9795535393059254,0.6193495728075503
259,0.9586684769019486,0.6387018772463003
260,0.9780671328306199,0.581169335792462
261,1.0070617742836476,0.5948347722490629
262,1.0207969639450312,0.6618020621438822
263,0.9698115313425661,0.5763084404170513
264,0.9481574658304454,0.5697338891526064
265,0.953160065971315,0.6022107278307279
266,0.937587127275765,0.5961106643080711
267,0.9669978551566601,0.5694896467030048
268,0.9308528950437904,0.5795232343177
269,0.9729936806485058,0.5670360761384169
270,0.9508377714082601,0.5844922835628191
271,0.9276070162653923,0.5605534538626671
272,0.9528060054406524,0.5787095042566458
273,0.9145083649083973,0.5748874184985956
274,0.9459762923419477,0.5752812214195728
275,0.9258523011580111,0.5690224841237068
276,0.9076371194794774,0.5993556454777718
277,0.9357239764183759,0.6622603548069795
278,1.000094073265791,0.580822671453158
279,0.9866568457335235,0.6016379309197267
280,0.9722392877563835,0.5870614809294542
281,0.9380856271833181,0.5743973130981127
282,0.9678068168461323,0.585775975137949
283,0.9478728763759138,0.5888832099735737
284,0.9717816619202495,0.5646778171261151
285,0.9324514688923955,0.5873336667815844
286,0.9256019059568645,0.5782293751835823
287,0.9219661936163904,0.5562688621381918
288,0.9043692653998732,0.596096201489369
289,0.949375607073307,0.6633434966206551
290,0.9189930610358715,0.5525233820080757
291,0.9425466580316425,0.5506135436395804
292,0.9354409964755178,0.5778189984460672
293,0.9033370666205883,0.5483827044566473
294,0.9150194643065334,0.5582184170683224
295,0.916768428310752,0.5531212141116459
296,0.9114029504358768,0.5712653833130995
297,0.9536094546318055,0.5623334323366483
298,0.9812255907803775,0.5794511300822099
299,0.9260581051930786,0.579092708726724
300,0.966463578492403,0.6907199968894322
301,1.002664465457201,0.6000930157800516
302,0.9487455157563089,0.5482372666398684
303,0.8930803891271354,0.5536677961548169
304,0.9254153367131948,0.6459918059408664
305,0.8947369253262878,0.5553260557353497
306,0.9241078417748213,0.5575233375032742
307,0.9491663163527846,0.5510127109785874
308,0.9307040477171541,0.5459013866881529
309,0.8953247521072626,0.5539050077398618
310,0.9053057756274939,0.5490644586582978
311,0.8908681565895678,0.5864163773755232
312,0.9042431101202965,0.5909471921622753
313,0.9818367626518012,0.5788001356025536
314,0.913604492507875,0.5633355850974718
315,0.9106329608708619,0.565474022179842
316,0.9565503960475326,0.5638710334897041
317,0.8932921431958676,0.5411296139160792
318,0.9142160482704641,0.6041145746906598
319,0.9410392209887506,0.6198665723204613
320,0.9149213673546911,0.556664802134037
321,0.9215859320014715,0.5393629036843777
322,0.9383609326556326,0.5480730061729749
323,0.9276803508400917,0.5424817850192387
324,0.9126233907416463,0.5502124677101771
325,0.9103143252432347,0.5396614037454128
326,0.9959438290446998,0.6483500090738137
327,0.932531200349331,0.5737762339413166
328,0.9178299402818084,0.6315254804988701
329,0.9335782175883651,0.5417987182736397
330,0.9308606140315534,0.559366429845492
331,0.9088196575641633,0.5484975501894951
332,0.8899066355079412,0.5954271803299586
333,0.9267573984339833,0.534233467032512
334,0.9209105035290123,0.5560590662062168
335,0.9380796760320664,0.5860406594971815
336,0.9707739967852832,0.64526075993975
337,0.9839099830016494,0.5542643293738365
338,0.9093202745541931,0.5515868117411932
339,0.9176538093015552,0.5491457842290401
340,0.9053863514214755,0.535284198820591
341,0.8953143563121558,0.5421994489928086
342,0.9116339800879361,0.5565750561654568
343,0.8708418415859343,0.5639965956409773
344,0.8803802872076631,0.5384599405030409
345,0.8767858911305666,0.5445996771256129
346,0.9262229416519405,0.5439786550899346
347,0.9312677178531886,0.555528766165177
348,0.8808987978845836,0.5764849036931992
349,0.9371622741222382,0.5826013709108034
350,0.8999047299847007,0.6063683008154233
351,0.9387677846476438,0.5381340843935807
352,0.8852710051462054,0.532055710752805
353,0.871385083347559,0.5332753198842207
354,0.8725321775302292,0.5273517817258835
355,0.8758126936852934,0.5259253655870756
356,0.9012805787846446,0.5586815141141415
357,0.8986585957929493,0.6708146805564563
358,0.949686042405665,0.5900039933621883
359,0.938546607643366,0.5625622297326723
360,0.8942839650437236,0.5420197993516922
361,0.900051161274314,0.5320704864958922
362,0.8806432208046316,0.5837461662789186
363,0.8874092739075422,0.5352321105698744
364,0.9011428637430072,0.5502345599234104
365,0.8681279808282854,0.552948569258054
366,0.9463173367083073,0.5856388844549656
367,0.8858376942574978,0.5470330553750197
368,0.9284996133297682,0.531406966348489
369,0.9040994975715877,0.5448544969161351
370,0.9453085746616124,0.5386111785968144
371,0.8958697911351919,0.5436648614704609
372,0.8989194849506021,0.5253494456410408
373,0.9144731083884837,0.5656877209742864
374,0.8862821813672782,0.5399849054714043
375,0.9173868777230383,0.5682921496530374
376,0.9016635740175842,0.5407053070763747
