epoch,train_reconst_mse,test_reconst_mse
1,12.979473122141579,7.147486974795659
2,3.557409829206087,1.3297227217505374
3,1.3773113932799206,1.0773218745986621
4,1.2705830692906268,1.158450908958912
5,1.1461468538777393,0.9618771082411209
6,0.8320593814450231,0.926726720916728
7,0.6341200101781976,0.36958517134189606
8,0.632849034768614,0.7344732846443851
9,0.48807050158608356,0.4359115824724236
10,0.4544293464754115,0.3209939605245987
11,0.3653096248903735,0.19212934918080768
12,0.2869394817389547,0.2164731849916279
13,0.21562362352216785,0.16994753309215105
14,0.18055349211631846,0.14356986697142324
15,0.16236463142558935,0.09627667608826111
16,0.14586443712257527,0.08397541882004589
17,0.13378553490408443,0.08690743970995148
18,0.14350865738974375,0.13239814170325795
19,0.12423960748128593,0.08421794119446228
20,0.11205199532295493,0.0844010462363561
21,0.10833682062697003,0.08748371289887774
22,0.12125990862577138,0.09450088445252428
23,0.10676474136893047,0.08723422213612744
24,0.09068879583554174,0.056468862167093896
25,0.09165071792350238,0.07433456853808212
26,0.1286294951357625,0.060911864779579133
27,0.0927020754792135,0.05419366994950299
28,0.094218663204546,0.056900433342282966
29,0.08844737293706698,0.054462689945163824
30,0.09521282698154787,0.05261279788101091
31,0.09553185116965324,0.060831866595738866
32,0.08586398021064025,0.049876372853759676
33,0.08241107693704015,0.050655237166211
34,0.0835795863637362,0.054194206856967256
35,0.08206515069204298,0.052626329862202205
36,0.08579797612037508,0.05644037465875346
37,0.08009598389352587,0.04956957932639246
38,0.07718487718904561,0.055517177019889154
39,0.0780330742180178,0.051236389709326126
40,0.07514806589196352,0.04406798590207472
41,0.08261989948170428,0.04914306371938437
42,0.07624394512756474,0.045718255278188735
43,0.10018776903267612,0.060676793199187756
44,0.08181386633606798,0.05175794148817658
45,0.07743558312491089,0.046364792467405394
46,0.08005947295830332,0.06649797646484026
47,0.0755079416134818,0.043883893231395625
48,0.08026070889635858,0.04614534426946192
49,0.08015577321533451,0.04943839417925725
50,0.07270087401213295,0.045293670361085475
51,0.07292156776582652,0.04039194207871332
52,0.06790066150609744,0.0434675719977046
53,0.07945175763134928,0.04842017800547182
54,0.08428862656001002,0.04633058238929758
55,0.07228830852016636,0.04187846666900441
56,0.07014775754545223,0.04242837256363903
57,0.08729838846590032,0.04672454920364543
58,0.06630049783482471,0.03949392282326395
59,0.06987450157546185,0.042298431585853294
60,0.06708337127929555,0.05309380573453381
61,0.0717371242671189,0.051241344520046056
62,0.06955759389198977,0.040949476417154074
63,0.0700731322867796,0.04463370953453704
64,0.06351552509956739,0.03970800165552646
65,0.06419245550006797,0.04791628947714344
66,0.06497552065940744,0.04507803195156156
67,0.07495369320862333,0.04114083827395613
68,0.06646846964510836,0.04011421555575604
69,0.06614582510453396,0.03848400679028903
70,0.06805551534687931,0.041395514796022326
71,0.06786363960286095,0.041677143153113626
72,0.06134845375676047,0.03762664865159119
73,0.06092452041974121,0.036390552006196224
74,0.06238729395607316,0.041383430264734976
75,0.06244169643402778,0.0373040577978827
76,0.062404558432965794,0.03465396943890179
77,0.059616876607337464,0.0371215360549589
78,0.059095546306872915,0.03684942532951633
79,0.05722169451076875,0.036576957267243415
80,0.061453653552400116,0.045737803758432456
81,0.0734277410665527,0.03761194919934496
82,0.0641990310448984,0.04377616113439822
83,0.06507661084602163,0.04797874707340573
84,0.06323254197857088,0.04156554063471655
85,0.05870349947574802,0.0387198836930717
86,0.061187558283563696,0.04505802855904524
87,0.058250053288330404,0.034402668476104736
88,0.057294731816827225,0.03405024006497114
89,0.05768386158690026,0.03426855441648513
90,0.05699046462541446,0.03449814937387904
91,0.05820285714104432,0.043143628494969256
92,0.06910968135873026,0.03944551065796986
93,0.05532061188502915,0.034750818449538194
94,0.05471294800835577,0.033506580541143194
95,0.055484359194947916,0.035315728397108614
96,0.05804782397304239,0.03505381256885205
97,0.05685937357008118,0.03639567346544936
98,0.058352258066985414,0.03385454245532552
99,0.05791802812812173,0.03165918655577116
100,0.06547497887566517,0.03459426966340592
101,0.055531502002850175,0.03912675805622712
102,0.05564937602982603,0.03157865785760805
103,0.05699539233253082,0.03450986787599201
104,0.05389003337106922,0.03307285483848924
105,0.0584932227555493,0.035512851289240636
106,0.08089261332166975,0.04453547252342104
107,0.0700880574083633,0.03461641271132975
108,0.059451641721269974,0.0353308580427741
109,0.05500151223862882,0.034171505365520716
110,0.05871355508729307,0.03216340008657425
111,0.05376820489023389,0.03194098424864933
112,0.05511373596858573,0.03195279282711756
113,0.05393648617477579,0.031226856653423358
114,0.05359836549773305,0.03213726300358151
115,0.061852926525964656,0.03527574429366117
116,0.07083033701531928,0.05027862570326153
117,0.05965945865450934,0.03126130819631119
118,0.05371290602488444,0.03093840186678183
